seed,policy,steps,terminated,truncated,mu,initial_mu,mass,mass_scale,inertia_scale,cg_shift,tire_stiffness_scale,brake_scale,drive_scale,steer_tau_scale,drive_tau_scale,friction_step_at,friction_step_applied,obstacle_enabled,obstacle_label,collision,obstacle_completed,min_obstacle_clearance,obstacle_collision_radius,min_clearance_margin,termination_reason,obstacle_passed_raw,completion_reason,outcome_bucket,return,mean_reward,lateral_rmse,lateral_peak,beta_abs_error_mean,beta_abs_peak,high_sideslip_fraction,speed_mean,action_rate_mean,plan_horizon,plan_action_rate_mean,plan_first_action_error_mean,dt,track_width,first_obstacle_pass_step,first_obstacle_pass_time_s,first_recovery_step,first_recovery_time_s,recovery_success,recovery_time_proxy,max_abs_beta,max_abs_yaw_rate,drift_used,controlled_drift_recovery_success,impact_speed_proxy,impact_beta_abs,impact_yaw_rate_abs,impact_severity_proxy,collision_mitigation_score,max_off_track_overshoot,time_to_first_off_track_s,off_track_severity_proxy,left_curve_steps,left_curve_lateral_rmse,left_curve_beta_abs_error_mean,left_curve_speed_mean,left_curve_reward_mean,right_curve_steps,right_curve_lateral_rmse,right_curve_beta_abs_error_mean,right_curve_speed_mean,right_curve_reward_mean,near_zero_steps,near_zero_lateral_rmse,near_zero_beta_abs_error_mean,near_zero_speed_mean,near_zero_reward_mean,workload_id,task_source_id,panel_source_id,panel_task_family,source_origin,source_kind,source_edge,window_tag,source_role_semantics,parent_feasibility_tier_id,normalized_surface_variant,sampled_obstacle_label,source_reference,materialization_semantics,proxy_template_family,generated_source_row,paper_validity_claim,profile_name,profile_config_path,checkpoint_path,eval_seed,success,controlled_routing_smoke_measured_execution,environment_rollout_started,policy_action_executed,measured_rollout_started,training_started,replay_started,ppo_used,promoted,private_holdout_used,actor_input_contract_changed,profile_specific_tuning,controller_family_ranking_claim_made,finite_window_vs_gru_conclusion_made,paper_level_claim_made,level3_self_id_claim_made,reset_sampled_obstacle_label
203914,checkpoint,68,True,False,0.5906620372679734,0.5906620372679734,1711.9539997367126,1.1806579308529053,1.204116435776832,-0.10232077820561924,0.8959957204990315,0.8722796292123253,1.0108347689976118,1.8413954209584813,1.8413954209584815,,False,True,aeb_feasible,False,False,2.2522273556388557,1.9225029657267685,0.3297243899120872,off_track,False,off_track,off_track_noncollision_noncompletion,15.295544854928146,0.22493448316070802,2.1922657245043387,5.143631933058241,0.587017579742052,0.06594414437095354,0.0,9.664211539027391,0.0026847952976822853,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.06594414437095354,0.4386459980851643,False,False,nan,nan,nan,nan,0.0,0.1436319330582414,1.36,0.1436319330582414,68,2.1922657245043387,0.587017579742052,9.664211539027391,0.22493448316070802,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0001-m2026-t1-m1983_outcome_support-cosr_v0_0144_collision_mitigation_relief::L2_window_100,m2033-smoke-0001-m2026-t1-m1983_outcome_support-cosr_v0_0144_collision_mitigation_relief,m2026-t1-m1983_outcome_support-cosr_v0_0144_collision_mitigation_relief,T1_reactive_active_safety,m1983_outcome_support,mitigation_isolation_check,unavoidable_mitigation|tier_d_handling_limit_drift_required|steady_surface|unavoidable,m2026_source_coverage_repair,unavoidable_mitigation,tier_d_handling_limit_drift_required,steady_surface,unavoidable,cosr_v0_0144_collision_mitigation_relief,smoke_proxy,t5_near_boundary_warmup,false,false,L2_window_100,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_100_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_100/seed_167400/checkpoint.pt,203914,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
203915,checkpoint,59,True,False,0.8510333316526998,0.8510333316526998,1536.1638201430646,1.0594233242365962,0.9019730251075644,0.03066608723327935,0.9435679049259919,0.6396710637221434,0.835672631177569,1.128257902052354,1.128257902052354,,False,True,aeb_feasible,False,False,12.64397783593749,1.9845590896161172,10.659418746321371,off_track,False,off_track,off_track_noncollision_noncompletion,11.632259390850862,0.19715693882798072,2.280413397793247,5.022333832676509,0.5332675199094082,0.03651672020149389,0.0,9.47527574926319,0.003322804579511285,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.03651672020149389,0.43191630692579436,False,False,nan,nan,nan,nan,0.0,0.02233383267650879,1.18,0.02233383267650879,59,2.280413397793247,0.5332675199094082,9.47527574926319,0.19715693882798072,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0001-m2026-t1-m1983_outcome_support-cosr_v0_0144_collision_mitigation_relief::L2_window_100_current_tiled,m2033-smoke-0001-m2026-t1-m1983_outcome_support-cosr_v0_0144_collision_mitigation_relief,m2026-t1-m1983_outcome_support-cosr_v0_0144_collision_mitigation_relief,T1_reactive_active_safety,m1983_outcome_support,mitigation_isolation_check,unavoidable_mitigation|tier_d_handling_limit_drift_required|steady_surface|unavoidable,m2026_source_coverage_repair,unavoidable_mitigation,tier_d_handling_limit_drift_required,steady_surface,unavoidable,cosr_v0_0144_collision_mitigation_relief,smoke_proxy,t5_near_boundary_warmup,false,false,L2_window_100_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_100_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_100_current_tiled/seed_167400/checkpoint.pt,203915,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
203916,checkpoint,59,True,False,0.7950164859621538,0.7950164859621538,1265.9649104214693,0.8730792485665305,0.9268861836632488,0.0749043699542391,0.9790715147942262,1.0674238218475618,0.7512019099665412,2.0804630798087183,2.0804630798087183,,False,True,aeb_feasible,False,False,14.733501105813884,1.9331661856117304,12.800334920202154,off_track,False,off_track,off_track_noncollision_noncompletion,8.474980010529894,0.1436437289920321,2.2977356809109266,5.11029197772503,0.5041098241203645,0.06096970982636047,0.0,10.47029578866071,0.0027559564914554358,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.06096970982636047,0.49374857502278696,False,False,nan,nan,nan,nan,0.0,0.11029197772502997,1.18,0.11029197772502997,59,2.2977356809109266,0.5041098241203645,10.47029578866071,0.1436437289920321,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0001-m2026-t1-m1983_outcome_support-cosr_v0_0144_collision_mitigation_relief::L2_window_13,m2033-smoke-0001-m2026-t1-m1983_outcome_support-cosr_v0_0144_collision_mitigation_relief,m2026-t1-m1983_outcome_support-cosr_v0_0144_collision_mitigation_relief,T1_reactive_active_safety,m1983_outcome_support,mitigation_isolation_check,unavoidable_mitigation|tier_d_handling_limit_drift_required|steady_surface|unavoidable,m2026_source_coverage_repair,unavoidable_mitigation,tier_d_handling_limit_drift_required,steady_surface,unavoidable,cosr_v0_0144_collision_mitigation_relief,smoke_proxy,t5_near_boundary_warmup,false,false,L2_window_13,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_13_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_13/seed_167400/checkpoint.pt,203916,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
203917,checkpoint,60,True,False,0.7225735040431767,0.7225735040431767,1467.5839832173392,1.0121268849774754,1.0175712134532506,0.0661656326137845,1.0054353121545703,1.0282196878469978,1.0954767409638353,0.9237155064687993,0.9237155064687993,,False,True,aeb_feasible,False,False,11.889514625034085,1.8177478159876141,10.071766809046471,off_track,False,off_track,off_track_noncollision_noncompletion,15.075789176998988,0.25126315294998314,2.2474499240960926,5.053654932571128,0.45037406665331126,0.052497597398453305,0.0,9.546173597317555,0.0034645090345293283,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.052497597398453305,0.43958341580053784,False,False,nan,nan,nan,nan,0.0,0.053654932571127745,1.2,0.053654932571127745,60,2.2474499240960926,0.45037406665331126,9.546173597317555,0.25126315294998314,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0001-m2026-t1-m1983_outcome_support-cosr_v0_0144_collision_mitigation_relief::L2_window_13_current_tiled,m2033-smoke-0001-m2026-t1-m1983_outcome_support-cosr_v0_0144_collision_mitigation_relief,m2026-t1-m1983_outcome_support-cosr_v0_0144_collision_mitigation_relief,T1_reactive_active_safety,m1983_outcome_support,mitigation_isolation_check,unavoidable_mitigation|tier_d_handling_limit_drift_required|steady_surface|unavoidable,m2026_source_coverage_repair,unavoidable_mitigation,tier_d_handling_limit_drift_required,steady_surface,unavoidable,cosr_v0_0144_collision_mitigation_relief,smoke_proxy,t5_near_boundary_warmup,false,false,L2_window_13_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_13_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_13_current_tiled/seed_167400/checkpoint.pt,203917,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
203918,checkpoint,63,True,False,0.5061966736503818,0.5061966736503818,1545.7555811654206,1.0660383318382212,1.1600181504265592,-0.016519031752092683,1.115614156659005,0.7085038354874963,1.0253783828889933,1.9519078773970642,1.9519078773970644,,False,True,aeb_feasible,False,False,16.1742454346259,1.5927260263023917,14.581519408323507,off_track,False,off_track,off_track_noncollision_noncompletion,15.696374796925396,0.2491488063004031,2.3105971834390187,5.1488640550009706,0.5277063913014731,0.040495280741708245,0.0,9.289631545811334,0.002541452180594206,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.040495280741708245,0.5376546852455953,False,False,nan,nan,nan,nan,0.0,0.14886405500097055,1.26,0.14886405500097055,63,2.3105971834390187,0.5277063913014731,9.289631545811334,0.2491488063004031,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0001-m2026-t1-m1983_outcome_support-cosr_v0_0144_collision_mitigation_relief::L2_window_25,m2033-smoke-0001-m2026-t1-m1983_outcome_support-cosr_v0_0144_collision_mitigation_relief,m2026-t1-m1983_outcome_support-cosr_v0_0144_collision_mitigation_relief,T1_reactive_active_safety,m1983_outcome_support,mitigation_isolation_check,unavoidable_mitigation|tier_d_handling_limit_drift_required|steady_surface|unavoidable,m2026_source_coverage_repair,unavoidable_mitigation,tier_d_handling_limit_drift_required,steady_surface,unavoidable,cosr_v0_0144_collision_mitigation_relief,smoke_proxy,t5_near_boundary_warmup,false,false,L2_window_25,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_25_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_25/seed_167400/checkpoint.pt,203918,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
203919,checkpoint,79,True,False,0.38568790883757753,0.38568790883757753,1534.043208326084,1.0579608333283337,1.1970660803608886,-0.09079079409395874,0.785127722217199,0.9374830692646955,0.8826939471149926,2.1887750913666437,2.1887750913666437,,False,True,aeb_feasible,False,False,7.440872616261836,2.010341611388905,5.430531004872931,off_track,False,off_track,off_track_noncollision_noncompletion,13.749295821977295,0.17404171926553538,2.2489760268151766,5.007588297775868,0.6438776087362093,0.08907869833812689,0.0,7.790349718882223,0.0025587365962564945,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.08907869833812689,0.3780705375498526,False,False,nan,nan,nan,nan,0.0,0.007588297775868114,1.58,0.007588297775868114,79,2.2489760268151766,0.6438776087362093,7.790349718882223,0.17404171926553538,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0001-m2026-t1-m1983_outcome_support-cosr_v0_0144_collision_mitigation_relief::L2_window_25_current_tiled,m2033-smoke-0001-m2026-t1-m1983_outcome_support-cosr_v0_0144_collision_mitigation_relief,m2026-t1-m1983_outcome_support-cosr_v0_0144_collision_mitigation_relief,T1_reactive_active_safety,m1983_outcome_support,mitigation_isolation_check,unavoidable_mitigation|tier_d_handling_limit_drift_required|steady_surface|unavoidable,m2026_source_coverage_repair,unavoidable_mitigation,tier_d_handling_limit_drift_required,steady_surface,unavoidable,cosr_v0_0144_collision_mitigation_relief,smoke_proxy,t5_near_boundary_warmup,false,false,L2_window_25_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_25_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_25_current_tiled/seed_167400/checkpoint.pt,203919,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
203920,checkpoint,48,True,False,0.9872211767387568,0.9872211767387568,1592.980159737917,1.0986070067158047,1.2424820029387678,-0.041451251476950945,0.7011742354644092,0.7339771723835247,0.7882915958221166,1.5514963215825595,1.5514963215825595,,False,True,aeb_feasible,False,False,5.164699110515601,2.212231853825238,2.9524672566903627,off_track,False,off_track,off_track_noncollision_noncompletion,5.886734638457986,0.1226403049678747,2.5167330267531827,5.141202307559972,0.44972284112257105,0.1115303976019153,0.0,11.737601610834668,0.002493256703019142,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.1115303976019153,0.6137120259965785,False,False,nan,nan,nan,nan,0.0,0.14120230755997198,0.96,0.14120230755997198,48,2.5167330267531827,0.44972284112257105,11.737601610834668,0.1226403049678747,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0001-m2026-t1-m1983_outcome_support-cosr_v0_0144_collision_mitigation_relief::L2_window_50,m2033-smoke-0001-m2026-t1-m1983_outcome_support-cosr_v0_0144_collision_mitigation_relief,m2026-t1-m1983_outcome_support-cosr_v0_0144_collision_mitigation_relief,T1_reactive_active_safety,m1983_outcome_support,mitigation_isolation_check,unavoidable_mitigation|tier_d_handling_limit_drift_required|steady_surface|unavoidable,m2026_source_coverage_repair,unavoidable_mitigation,tier_d_handling_limit_drift_required,steady_surface,unavoidable,cosr_v0_0144_collision_mitigation_relief,smoke_proxy,t5_near_boundary_warmup,false,false,L2_window_50,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50/seed_167400/checkpoint.pt,203920,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
203921,checkpoint,70,True,False,0.5344135502818015,0.5344135502818015,1475.21191245185,1.017387525828862,1.0009595782063148,-0.015176493520910883,0.9892769588941723,1.123225244431626,1.125600421610142,1.939923237399178,1.9399232373991782,,False,True,aeb_feasible,False,False,13.850246872403234,1.9066471273969587,11.943599745006276,off_track,False,off_track,off_track_noncollision_noncompletion,24.516696559000227,0.3502385222714318,2.157798604795266,5.070379803889985,0.4548869410807787,0.06953837419600996,0.0,9.276194449511529,0.0029641427099704742,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.06953837419600996,0.4416937260899708,False,False,nan,nan,nan,nan,0.0,0.07037980388998477,1.4000000000000001,0.07037980388998477,70,2.157798604795266,0.4548869410807787,9.276194449511529,0.3502385222714318,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0001-m2026-t1-m1983_outcome_support-cosr_v0_0144_collision_mitigation_relief::L2_window_50_current_tiled,m2033-smoke-0001-m2026-t1-m1983_outcome_support-cosr_v0_0144_collision_mitigation_relief,m2026-t1-m1983_outcome_support-cosr_v0_0144_collision_mitigation_relief,T1_reactive_active_safety,m1983_outcome_support,mitigation_isolation_check,unavoidable_mitigation|tier_d_handling_limit_drift_required|steady_surface|unavoidable,m2026_source_coverage_repair,unavoidable_mitigation,tier_d_handling_limit_drift_required,steady_surface,unavoidable,cosr_v0_0144_collision_mitigation_relief,smoke_proxy,t5_near_boundary_warmup,false,false,L2_window_50_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50_current_tiled/seed_167400/checkpoint.pt,203921,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
203922,checkpoint,66,False,True,0.9144045627685625,0.9144045627685625,1682.550286931568,1.1603795082286676,1.096335412746529,-0.0808776596882479,1.2241406093885239,0.45577362268338684,0.9280077520401094,0.9550149335174956,0.9550149335174957,,False,True,aeb_feasible,False,True,3.8425133520312276,1.864912972082566,1.9776003799486617,,True,obstacle_pass,success_obstacle_pass,55.32212011113195,0.8382139410777568,1.2956841896597542,3.1963718643715318,0.6774224099402308,0.04409527717097195,0.0,12.318263247117512,0.0018253553425893188,1,nan,nan,0.02,5.0,66.0,1.32,66.0,1.32,True,0.0,0.04409527717097195,0.533919628045313,False,True,nan,nan,nan,nan,0.0,0.0,nan,0.0,66,1.2956841896597542,0.6774224099402308,12.318263247117512,0.8382139410777568,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0001-m2026-t1-m1983_outcome_support-cosr_v0_0144_collision_mitigation_relief::L3_online_gru,m2033-smoke-0001-m2026-t1-m1983_outcome_support-cosr_v0_0144_collision_mitigation_relief,m2026-t1-m1983_outcome_support-cosr_v0_0144_collision_mitigation_relief,T1_reactive_active_safety,m1983_outcome_support,mitigation_isolation_check,unavoidable_mitigation|tier_d_handling_limit_drift_required|steady_surface|unavoidable,m2026_source_coverage_repair,unavoidable_mitigation,tier_d_handling_limit_drift_required,steady_surface,unavoidable,cosr_v0_0144_collision_mitigation_relief,smoke_proxy,t5_near_boundary_warmup,false,false,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,203922,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
203923,checkpoint,56,True,False,0.7833675221495398,0.7833675221495398,1435.1320109577669,0.9897462144536323,0.9163929485117488,0.042777913980407645,1.143566208307236,1.15611667840023,1.0631679920730328,1.3381599141135798,1.3381599141135798,,False,True,aeb_feasible,True,False,1.5104820035231081,1.5536953932372408,-0.04321338971413269,obstacle_collision,False,obstacle_collision,collision_failure,26.70846986482226,0.47693696187182605,1.2772374218556382,2.6474369708540166,0.41442413117710075,0.04655673264814147,0.0,10.331472584772074,0.00137607182841748,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.04655673264814147,0.45463013862123447,False,False,10.869878337123788,0.011770261018957506,0.17483998032232245,11.109314414236161,11.109314414236161,0.0,nan,0.0,56,1.2772374218556382,0.41442413117710075,10.331472584772074,0.47693696187182605,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0001-m2026-t1-m1983_outcome_support-cosr_v0_0144_collision_mitigation_relief::L3_reset_control_corrected,m2033-smoke-0001-m2026-t1-m1983_outcome_support-cosr_v0_0144_collision_mitigation_relief,m2026-t1-m1983_outcome_support-cosr_v0_0144_collision_mitigation_relief,T1_reactive_active_safety,m1983_outcome_support,mitigation_isolation_check,unavoidable_mitigation|tier_d_handling_limit_drift_required|steady_surface|unavoidable,m2026_source_coverage_repair,unavoidable_mitigation,tier_d_handling_limit_drift_required,steady_surface,unavoidable,cosr_v0_0144_collision_mitigation_relief,smoke_proxy,t5_near_boundary_warmup,false,false,L3_reset_control_corrected,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_reset_control_corrected_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_reset_control_corrected/seed_167400/checkpoint.pt,203923,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
203924,checkpoint,95,True,False,0.5425616825596122,0.5425616825596122,1254.0116572792308,0.8648356257098143,1.0486036043303253,0.059234532700728426,1.1860650859166095,1.070985998567837,0.8616358902387586,1.855114464597531,1.855114464597531,,False,True,aeb_feasible,False,False,2.876826392719078,2.1284986177311755,0.7483277749879025,off_track,False,off_track,off_track_noncollision_noncompletion,8.118174291675594,0.08545446622816415,2.3586237209074543,5.026360862453888,0.6842776991916252,0.0719138782536086,0.0,8.607608311606516,0.00137513957452029,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.0719138782536086,0.4529246960559795,False,False,nan,nan,nan,nan,0.0,0.026360862453888245,1.9000000000000001,0.026360862453888245,95,2.3586237209074543,0.6842776991916252,8.607608311606516,0.08545446622816415,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0002-m2026-t1-m1983_outcome_support-cosr_v0_0064_offtrack_boundary_relief_extension::L0_current_masked,m2033-smoke-0002-m2026-t1-m1983_outcome_support-cosr_v0_0064_offtrack_boundary_relief_extension,m2026-t1-m1983_outcome_support-cosr_v0_0064_offtrack_boundary_relief_extension,T1_reactive_active_safety,m1983_outcome_support,offtrack_boundary_relief,stable_aes_only|tier_not_applicable_offtrack_boundary_relief|relief_surface_unspecified|aes_feasible,m2026_source_coverage_repair,stable_aes_only,tier_not_applicable_offtrack_boundary_relief,relief_surface_unspecified,aes_feasible,cosr_v0_0064_offtrack_boundary_relief_extension,smoke_proxy,t5_boundary_axis_retarget,false,false,L0_current_masked,runs/m1674_controller_family_one_seed_public_pilot/configs/L0_current_masked_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L0_current_masked/seed_167400/checkpoint.pt,203924,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
203925,checkpoint,63,True,False,1.0020812875815064,1.0020812875815064,1534.28056591187,1.0581245282150828,1.1685292811437544,0.07310868279593441,1.3494979816780082,1.2216364638100234,1.0560900165623863,1.2899410089806898,1.2899410089806898,,False,True,aeb_feasible,False,False,17.5750817897235,1.890057887823382,15.68502390190012,off_track,False,off_track,off_track_noncollision_noncompletion,16.032567612046112,0.2544852001912081,2.4729867478449146,5.138286349354821,0.4006391246998423,0.023611063488201137,0.0,11.799741336253797,0.0015334897907450795,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.023611063488201137,0.5298541376141226,False,False,nan,nan,nan,nan,0.0,0.13828634935482143,1.26,0.13828634935482143,63,2.4729867478449146,0.4006391246998423,11.799741336253797,0.2544852001912081,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0002-m2026-t1-m1983_outcome_support-cosr_v0_0064_offtrack_boundary_relief_extension::L1_one_step,m2033-smoke-0002-m2026-t1-m1983_outcome_support-cosr_v0_0064_offtrack_boundary_relief_extension,m2026-t1-m1983_outcome_support-cosr_v0_0064_offtrack_boundary_relief_extension,T1_reactive_active_safety,m1983_outcome_support,offtrack_boundary_relief,stable_aes_only|tier_not_applicable_offtrack_boundary_relief|relief_surface_unspecified|aes_feasible,m2026_source_coverage_repair,stable_aes_only,tier_not_applicable_offtrack_boundary_relief,relief_surface_unspecified,aes_feasible,cosr_v0_0064_offtrack_boundary_relief_extension,smoke_proxy,t5_boundary_axis_retarget,false,false,L1_one_step,runs/m1674_controller_family_one_seed_public_pilot/configs/L1_one_step_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L1_one_step/seed_167400/checkpoint.pt,203925,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
